1000,0.0021979808807373047
1500,0.0048792362213134766
2000,0.0044019222259521484
2500,0.005503416061401367
3000,0.006527900695800781
3500,0.00782918930053711
4000,0.008722066879272461
4500,0.009775876998901367
5000,0.011499881744384766
5500,0.01209712028503418
6000,0.012865543365478516
6500,0.028868913650512695
7000,0.014668703079223633
7500,0.0157620906829834
8000,0.017277240753173828
8500,0.018393278121948242
9000,0.021287202835083008
9500,0.020076274871826172
10000,0.032106876373291016
11000,0.03909802436828613
12000,0.0451810359954834
13000,0.04492497444152832
14000,0.048226356506347656
15000,0.05216336250305176
16000,0.05229806900024414
17000,0.05881166458129883
18000,0.06391644477844238
19000,0.06361675262451172
20000,0.0755624771118164
21000,0.06865787506103516
22000,0.07210063934326172
23000,0.07572484016418457
24000,0.08335018157958984
25000,0.08620476722717285
26000,0.11249160766601562
27000,0.10189414024353027
28000,0.10383439064025879
29000,0.19062519073486328
30000,0.13388538360595703
31000,0.10088992118835449
32000,0.1085352897644043
33000,0.1110081672668457
34000,0.17795038223266602
35000,0.11509513854980469
36000,0.12707233428955078
37000,0.12289261817932129
38000,0.13111090660095215
39000,0.13554120063781738
40000,0.13483023643493652
41000,0.14923667907714844
42000,0.1436150074005127
43000,0.14705753326416016
44000,0.15173101425170898
45000,0.1534726619720459
46000,0.15664029121398926
47000,0.16428279876708984
48000,0.16388964653015137
49000,0.16641902923583984
50000,0.16850972175598145
55000,0.18925094604492188
60000,0.20743036270141602
65000,0.22353363037109375
70000,0.2459561824798584
75000,0.2636692523956299
80000,0.29584693908691406
85000,0.2970740795135498
90000,0.32310056686401367
95000,0.33368921279907227
100000,0.343458890914917
