1000,0.00712275505065918
1500,0.016371965408325195
2000,0.01618480682373047
2500,0.020601749420166016
3000,0.03445291519165039
3500,0.03111743927001953
4000,0.035347700119018555
4500,0.04205465316772461
5000,0.04575634002685547
5500,0.05182528495788574
6000,0.0726926326751709
6500,0.12085604667663574
7000,0.06869935989379883
7500,0.07284235954284668
8000,0.07828521728515625
8500,0.0827035903930664
9000,0.08898425102233887
9500,0.09557032585144043
10000,0.10224366188049316
11000,0.11383461952209473
12000,0.12468814849853516
13000,0.13524985313415527
14000,0.150726318359375
15000,0.15958499908447266
16000,0.18526816368103027
17000,0.1947622299194336
18000,0.37525320053100586
19000,0.21895623207092285
20000,0.42900609970092773
21000,0.23746466636657715
22000,0.2527730464935303
23000,0.2647826671600342
24000,0.3606243133544922
25000,0.38965845108032227
26000,0.30524611473083496
27000,0.34154844284057617
28000,0.34238767623901367
29000,0.41586923599243164
30000,0.4766566753387451
31000,0.38349056243896484
32000,0.4156618118286133
33000,0.4060337543487549
34000,0.4611642360687256
35000,0.41695213317871094
36000,0.42879486083984375
37000,0.44524288177490234
38000,0.4598827362060547
39000,0.4728696346282959
40000,0.481997013092041
41000,0.500077486038208
42000,0.5217738151550293
43000,0.5274813175201416
44000,0.532588005065918
45000,0.5477163791656494
46000,0.5615863800048828
47000,0.5785467624664307
48000,0.588958740234375
49000,0.5965914726257324
50000,0.6087055206298828
55000,0.6842935085296631
60000,0.7475807666778564
65000,0.8345866203308105
70000,0.8813793659210205
75000,0.9522955417633057
80000,1.0646123886108398
85000,1.096660852432251
90000,1.1699793338775635
95000,1.2420392036437988
100000,1.3343298435211182
